donor,region,roi,subtype,r_um,L_minus_r
HPAP-006,Body of pancreas,ROI5,other_immune,170,5.9
HPAP-006,Body of pancreas,ROI5,other_immune,180,5.1
HPAP-006,Body of pancreas,ROI5,other_immune,190,3.81
HPAP-006,Body of pancreas,ROI5,other_immune,200,2.66
HPAP-006,Body of pancreas,ROI5,endothelial,10,3.59
HPAP-006,Body of pancreas,ROI5,endothelial,20,25.07
HPAP-006,Body of pancreas,ROI5,endothelial,30,33.02
HPAP-006,Body of pancreas,ROI5,endothelial,40,38.66
HPAP-006,Body of pancreas,ROI5,endothelial,50,39.12
HPAP-006,Body of pancreas,ROI5,endothelial,60,36.58
HPAP-006,Body of pancreas,ROI5,endothelial,70,35.71
HPAP-006,Body of pancreas,ROI5,endothelial,80,40.79
HPAP-006,Body of pancreas,ROI5,endothelial,90,42.11
HPAP-006,Body of pancreas,ROI5,endothelial,100,43.83
HPAP-006,Body of pancreas,ROI5,endothelial,110,46.73
HPAP-006,Body of pancreas,ROI5,endothelial,120,45.61
HPAP-006,Body of pancreas,ROI5,endothelial,130,46.15
HPAP-006,Body of pancreas,ROI5,endothelial,140,46.09
HPAP-006,Body of pancreas,ROI5,endothelial,150,45.53
HPAP-006,Body of pancreas,ROI5,endothelial,160,42.72
HPAP-006,Body of pancreas,ROI5,endothelial,170,39.44
HPAP-006,Body of pancreas,ROI5,endothelial,180,37.66
HPAP-006,Body of pancreas,ROI5,endothelial,190,35.57
HPAP-006,Body of pancreas,ROI5,endothelial,200,32.83
HPAP-006,Body of pancreas,ROI6,cd4_t,10,-10.0
HPAP-006,Body of pancreas,ROI6,cd4_t,20,-20.0
HPAP-006,Body of pancreas,ROI6,cd4_t,30,-30.0
HPAP-006,Body of pancreas,ROI6,cd4_t,40,-40.0
HPAP-006,Body of pancreas,ROI6,cd4_t,50,-50.0
HPAP-006,Body of pancreas,ROI6,cd4_t,60,-60.0
HPAP-006,Body of pancreas,ROI6,cd4_t,70,-70.0
HPAP-006,Body of pancreas,ROI6,cd4_t,80,-4.19
HPAP-006,Body of pancreas,ROI6,cd4_t,90,-14.19
HPAP-006,Body of pancreas,ROI6,cd4_t,100,-24.19
HPAP-006,Body of pancreas,ROI6,cd4_t,110,-34.19
HPAP-006,Body of pancreas,ROI6,cd4_t,120,-12.79
HPAP-006,Body of pancreas,ROI6,cd4_t,130,-22.79
HPAP-006,Body of pancreas,ROI6,cd4_t,140,-32.79
HPAP-006,Body of pancreas,ROI6,cd4_t,150,-18.7
HPAP-006,Body of pancreas,ROI6,cd4_t,160,-8.39
HPAP-006,Body of pancreas,ROI6,cd4_t,170,-0.49
HPAP-006,Body of pancreas,ROI6,cd4_t,180,-10.49
HPAP-006,Body of pancreas,ROI6,cd4_t,190,-20.49
HPAP-006,Body of pancreas,ROI6,cd4_t,200,-30.49
HPAP-006,Body of pancreas,ROI6,cd8_t,10,28.12
HPAP-006,Body of pancreas,ROI6,cd8_t,20,40.27
HPAP-006,Body of pancreas,ROI6,cd8_t,30,36.03
HPAP-006,Body of pancreas,ROI6,cd8_t,40,31.32
HPAP-006,Body of pancreas,ROI6,cd8_t,50,26.24
HPAP-006,Body of pancreas,ROI6,cd8_t,60,25.24
HPAP-006,Body of pancreas,ROI6,cd8_t,70,23.38
HPAP-006,Body of pancreas,ROI6,cd8_t,80,20.86
HPAP-006,Body of pancreas,ROI6,cd8_t,90,14.4
HPAP-006,Body of pancreas,ROI6,cd8_t,100,20.55
HPAP-006,Body of pancreas,ROI6,cd8_t,110,27.45
HPAP-006,Body of pancreas,ROI6,cd8_t,120,27.64
HPAP-006,Body of pancreas,ROI6,cd8_t,130,27.18
HPAP-006,Body of pancreas,ROI6,cd8_t,140,23.96
HPAP-006,Body of pancreas,ROI6,cd8_t,150,20.48
HPAP-006,Body of pancreas,ROI6,cd8_t,160,20.82
HPAP-006,Body of pancreas,ROI6,cd8_t,170,16.75
HPAP-006,Body of pancreas,ROI6,cd8_t,180,28.8
HPAP-006,Body of pancreas,ROI6,cd8_t,190,23.95
HPAP-006,Body of pancreas,ROI6,cd8_t,200,23.91
HPAP-006,Body of pancreas,ROI6,b_cell,10,-10.0
HPAP-006,Body of pancreas,ROI6,b_cell,20,70.02
HPAP-006,Body of pancreas,ROI6,b_cell,30,60.02
HPAP-006,Body of pancreas,ROI6,b_cell,40,50.02
HPAP-006,Body of pancreas,ROI6,b_cell,50,40.02
HPAP-006,Body of pancreas,ROI6,b_cell,60,30.02
HPAP-006,Body of pancreas,ROI6,b_cell,70,20.02
HPAP-006,Body of pancreas,ROI6,b_cell,80,10.02
HPAP-006,Body of pancreas,ROI6,b_cell,90,0.02
HPAP-006,Body of pancreas,ROI6,b_cell,100,10.26
HPAP-006,Body of pancreas,ROI6,b_cell,110,0.26
HPAP-006,Body of pancreas,ROI6,b_cell,120,-9.74
HPAP-006,Body of pancreas,ROI6,b_cell,130,-19.74
HPAP-006,Body of pancreas,ROI6,b_cell,140,-29.74
HPAP-006,Body of pancreas,ROI6,b_cell,150,-39.74
HPAP-006,Body of pancreas,ROI6,b_cell,160,-49.74
HPAP-006,Body of pancreas,ROI6,b_cell,170,-59.74
HPAP-006,Body of pancreas,ROI6,b_cell,180,-69.74
HPAP-006,Body of pancreas,ROI6,b_cell,190,-62.69
HPAP-006,Body of pancreas,ROI6,b_cell,200,-57.66
HPAP-006,Body of pancreas,ROI6,macrophage,10,-10.0
HPAP-006,Body of pancreas,ROI6,macrophage,20,14.01
HPAP-006,Body of pancreas,ROI6,macrophage,30,13.9
HPAP-006,Body of pancreas,ROI6,macrophage,40,11.94
HPAP-006,Body of pancreas,ROI6,macrophage,50,12.08
HPAP-006,Body of pancreas,ROI6,macrophage,60,13.46
HPAP-006,Body of pancreas,ROI6,macrophage,70,13.3
HPAP-006,Body of pancreas,ROI6,macrophage,80,18.16
HPAP-006,Body of pancreas,ROI6,macrophage,90,26.15
HPAP-006,Body of pancreas,ROI6,macrophage,100,25.71
HPAP-006,Body of pancreas,ROI6,macrophage,110,21.7
HPAP-006,Body of pancreas,ROI6,macrophage,120,25.6
HPAP-006,Body of pancreas,ROI6,macrophage,130,28.29
HPAP-006,Body of pancreas,ROI6,macrophage,140,20.7
HPAP-006,Body of pancreas,ROI6,macrophage,150,17.74
HPAP-006,Body of pancreas,ROI6,macrophage,160,15.6
HPAP-006,Body of pancreas,ROI6,macrophage,170,15.22
HPAP-006,Body of pancreas,ROI6,macrophage,180,16.33
HPAP-006,Body of pancreas,ROI6,macrophage,190,14.03
HPAP-006,Body of pancreas,ROI6,macrophage,200,13.27
HPAP-006,Body of pancreas,ROI6,mdsc,10,-10.0
HPAP-006,Body of pancreas,ROI6,mdsc,20,63.81
HPAP-006,Body of pancreas,ROI6,mdsc,30,53.81
HPAP-006,Body of pancreas,ROI6,mdsc,40,43.81
HPAP-006,Body of pancreas,ROI6,mdsc,50,33.81
HPAP-006,Body of pancreas,ROI6,mdsc,60,58.52
HPAP-006,Body of pancreas,ROI6,mdsc,70,48.52
HPAP-006,Body of pancreas,ROI6,mdsc,80,38.52
HPAP-006,Body of pancreas,ROI6,mdsc,90,28.52
HPAP-006,Body of pancreas,ROI6,mdsc,100,18.52
HPAP-006,Body of pancreas,ROI6,mdsc,110,8.52
HPAP-006,Body of pancreas,ROI6,mdsc,120,-1.48
HPAP-006,Body of pancreas,ROI6,mdsc,130,37.62
HPAP-006,Body of pancreas,ROI6,mdsc,140,27.62
HPAP-006,Body of pancreas,ROI6,mdsc,150,55.29
HPAP-006,Body of pancreas,ROI6,mdsc,160,61.74
HPAP-006,Body of pancreas,ROI6,mdsc,170,81.42
HPAP-006,Body of pancreas,ROI6,mdsc,180,97.96
HPAP-006,Body of pancreas,ROI6,mdsc,190,87.96
HPAP-006,Body of pancreas,ROI6,mdsc,200,77.96
HPAP-006,Body of pancreas,ROI6,other_immune,10,-4.26
HPAP-006,Body of pancreas,ROI6,other_immune,20,2.85
HPAP-006,Body of pancreas,ROI6,other_immune,30,3.84
HPAP-006,Body of pancreas,ROI6,other_immune,40,3.71
HPAP-006,Body of pancreas,ROI6,other_immune,50,4.03
HPAP-006,Body of pancreas,ROI6,other_immune,60,3.69
HPAP-006,Body of pancreas,ROI6,other_immune,70,3.44
HPAP-006,Body of pancreas,ROI6,other_immune,80,3.03
HPAP-006,Body of pancreas,ROI6,other_immune,90,2.31
HPAP-006,Body of pancreas,ROI6,other_immune,100,1.52
HPAP-006,Body of pancreas,ROI6,other_immune,110,0.03
HPAP-006,Body of pancreas,ROI6,other_immune,120,-1.26
HPAP-006,Body of pancreas,ROI6,other_immune,130,-2.64
HPAP-006,Body of pancreas,ROI6,other_immune,140,-4.47
HPAP-006,Body of pancreas,ROI6,other_immune,150,-6.66
HPAP-006,Body of pancreas,ROI6,other_immune,160,-8.07
HPAP-006,Body of pancreas,ROI6,other_immune,170,-9.98
HPAP-006,Body of pancreas,ROI6,other_immune,180,-11.95
HPAP-006,Body of pancreas,ROI6,other_immune,190,-14.2
HPAP-006,Body of pancreas,ROI6,other_immune,200,-16.36
HPAP-006,Body of pancreas,ROI6,endothelial,10,-10.0
HPAP-006,Body of pancreas,ROI6,endothelial,20,134.74
HPAP-006,Body of pancreas,ROI6,endothelial,30,219.51
HPAP-006,Body of pancreas,ROI6,endothelial,40,326.18
HPAP-006,Body of pancreas,ROI6,endothelial,50,365.21
HPAP-006,Body of pancreas,ROI6,endothelial,60,393.79
HPAP-006,Body of pancreas,ROI6,endothelial,70,429.02
HPAP-006,Body of pancreas,ROI6,endothelial,80,437.86
HPAP-006,Body of pancreas,ROI6,endothelial,90,441.55
HPAP-006,Body of pancreas,ROI6,endothelial,100,440.49
HPAP-006,Body of pancreas,ROI6,endothelial,110,439.28
HPAP-006,Body of pancreas,ROI6,endothelial,120,433.62
HPAP-006,Body of pancreas,ROI6,endothelial,130,423.62
HPAP-006,Body of pancreas,ROI6,endothelial,140,422.2
HPAP-006,Body of pancreas,ROI6,endothelial,150,412.2
HPAP-006,Body of pancreas,ROI6,endothelial,160,402.2
HPAP-006,Body of pancreas,ROI6,endothelial,170,392.2
HPAP-006,Body of pancreas,ROI6,endothelial,180,382.2
HPAP-006,Body of pancreas,ROI6,endothelial,190,372.2
HPAP-006,Body of pancreas,ROI6,endothelial,200,362.2
HPAP-006,Head of pancreas,ROI1,cd4_t,10,9.63
HPAP-006,Head of pancreas,ROI1,cd4_t,20,7.76
HPAP-006,Head of pancreas,ROI1,cd4_t,30,9.26
HPAP-006,Head of pancreas,ROI1,cd4_t,40,15.52
HPAP-006,Head of pancreas,ROI1,cd4_t,50,20.77
HPAP-006,Head of pancreas,ROI1,cd4_t,60,25.56
HPAP-006,Head of pancreas,ROI1,cd4_t,70,28.15
HPAP-006,Head of pancreas,ROI1,cd4_t,80,36.13
HPAP-006,Head of pancreas,ROI1,cd4_t,90,43.13
HPAP-006,Head of pancreas,ROI1,cd4_t,100,49.49
HPAP-006,Head of pancreas,ROI1,cd4_t,110,56.56
HPAP-006,Head of pancreas,ROI1,cd4_t,120,58.83
HPAP-006,Head of pancreas,ROI1,cd4_t,130,64.32
HPAP-006,Head of pancreas,ROI1,cd4_t,140,68.66
HPAP-006,Head of pancreas,ROI1,cd4_t,150,71.21
HPAP-006,Head of pancreas,ROI1,cd4_t,160,73.09
HPAP-006,Head of pancreas,ROI1,cd4_t,170,73.59
HPAP-006,Head of pancreas,ROI1,cd4_t,180,69.07
HPAP-006,Head of pancreas,ROI1,cd4_t,190,71.15
HPAP-006,Head of pancreas,ROI1,cd4_t,200,66.27
HPAP-006,Head of pancreas,ROI1,cd8_t,10,18.65
HPAP-006,Head of pancreas,ROI1,cd8_t,20,33.59
HPAP-006,Head of pancreas,ROI1,cd8_t,30,35.64
HPAP-006,Head of pancreas,ROI1,cd8_t,40,41.03
HPAP-006,Head of pancreas,ROI1,cd8_t,50,48.2
HPAP-006,Head of pancreas,ROI1,cd8_t,60,50.02
HPAP-006,Head of pancreas,ROI1,cd8_t,70,51.54
HPAP-006,Head of pancreas,ROI1,cd8_t,80,57.39
HPAP-006,Head of pancreas,ROI1,cd8_t,90,59.54
HPAP-006,Head of pancreas,ROI1,cd8_t,100,61.42
HPAP-006,Head of pancreas,ROI1,cd8_t,110,58.87
HPAP-006,Head of pancreas,ROI1,cd8_t,120,62.87
HPAP-006,Head of pancreas,ROI1,cd8_t,130,68.47
HPAP-006,Head of pancreas,ROI1,cd8_t,140,66.08
HPAP-006,Head of pancreas,ROI1,cd8_t,150,68.17
HPAP-006,Head of pancreas,ROI1,cd8_t,160,64.66
HPAP-006,Head of pancreas,ROI1,cd8_t,170,62.73
HPAP-006,Head of pancreas,ROI1,cd8_t,180,62.23
HPAP-006,Head of pancreas,ROI1,cd8_t,190,64.62
HPAP-006,Head of pancreas,ROI1,cd8_t,200,67.59
HPAP-006,Head of pancreas,ROI1,b_cell,10,12.51
HPAP-006,Head of pancreas,ROI1,b_cell,20,31.99
HPAP-006,Head of pancreas,ROI1,b_cell,30,39.38
HPAP-006,Head of pancreas,ROI1,b_cell,40,42.71
HPAP-006,Head of pancreas,ROI1,b_cell,50,50.67
HPAP-006,Head of pancreas,ROI1,b_cell,60,58.76
HPAP-006,Head of pancreas,ROI1,b_cell,70,62.54
HPAP-006,Head of pancreas,ROI1,b_cell,80,73.23
HPAP-006,Head of pancreas,ROI1,b_cell,90,79.71
HPAP-006,Head of pancreas,ROI1,b_cell,100,82.42
HPAP-006,Head of pancreas,ROI1,b_cell,110,84.52
HPAP-006,Head of pancreas,ROI1,b_cell,120,87.75
HPAP-006,Head of pancreas,ROI1,b_cell,130,89.03
HPAP-006,Head of pancreas,ROI1,b_cell,140,94.3
HPAP-006,Head of pancreas,ROI1,b_cell,150,96.42
HPAP-006,Head of pancreas,ROI1,b_cell,160,94.19
HPAP-006,Head of pancreas,ROI1,b_cell,170,92.68
HPAP-006,Head of pancreas,ROI1,b_cell,180,91.54
HPAP-006,Head of pancreas,ROI1,b_cell,190,90.26
HPAP-006,Head of pancreas,ROI1,b_cell,200,89.16
HPAP-006,Head of pancreas,ROI1,macrophage,10,1.77
HPAP-006,Head of pancreas,ROI1,macrophage,20,13.3
HPAP-006,Head of pancreas,ROI1,macrophage,30,16.35
HPAP-006,Head of pancreas,ROI1,macrophage,40,11.98
HPAP-006,Head of pancreas,ROI1,macrophage,50,11.73
HPAP-006,Head of pancreas,ROI1,macrophage,60,13.99
HPAP-006,Head of pancreas,ROI1,macrophage,70,12.82
HPAP-006,Head of pancreas,ROI1,macrophage,80,10.04
HPAP-006,Head of pancreas,ROI1,macrophage,90,9.89
HPAP-006,Head of pancreas,ROI1,macrophage,100,6.92
HPAP-006,Head of pancreas,ROI1,macrophage,110,3.83
HPAP-006,Head of pancreas,ROI1,macrophage,120,2.05
HPAP-006,Head of pancreas,ROI1,macrophage,130,-0.51
HPAP-006,Head of pancreas,ROI1,macrophage,140,-2.72
HPAP-006,Head of pancreas,ROI1,macrophage,150,-1.8
HPAP-006,Head of pancreas,ROI1,macrophage,160,-3.61
HPAP-006,Head of pancreas,ROI1,macrophage,170,-5.83
HPAP-006,Head of pancreas,ROI1,macrophage,180,-7.19
HPAP-006,Head of pancreas,ROI1,macrophage,190,-9.92
HPAP-006,Head of pancreas,ROI1,macrophage,200,-10.37
HPAP-006,Head of pancreas,ROI1,mdsc,10,-10.0
HPAP-006,Head of pancreas,ROI1,mdsc,20,125.13
HPAP-006,Head of pancreas,ROI1,mdsc,30,181.57
HPAP-006,Head of pancreas,ROI1,mdsc,40,183.67
HPAP-006,Head of pancreas,ROI1,mdsc,50,173.67
HPAP-006,Head of pancreas,ROI1,mdsc,60,163.67
HPAP-006,Head of pancreas,ROI1,mdsc,70,153.67
HPAP-006,Head of pancreas,ROI1,mdsc,80,149.48
HPAP-006,Head of pancreas,ROI1,mdsc,90,145.14
HPAP-006,Head of pancreas,ROI1,mdsc,100,140.68
HPAP-006,Head of pancreas,ROI1,mdsc,110,136.09
HPAP-006,Head of pancreas,ROI1,mdsc,120,131.38
HPAP-006,Head of pancreas,ROI1,mdsc,130,126.56
HPAP-006,Head of pancreas,ROI1,mdsc,140,121.64
HPAP-006,Head of pancreas,ROI1,mdsc,150,140.27
HPAP-006,Head of pancreas,ROI1,mdsc,160,143.57
HPAP-006,Head of pancreas,ROI1,mdsc,170,146.31
HPAP-006,Head of pancreas,ROI1,mdsc,180,148.56
HPAP-006,Head of pancreas,ROI1,mdsc,190,150.37
HPAP-006,Head of pancreas,ROI1,mdsc,200,144.21
HPAP-006,Head of pancreas,ROI1,other_immune,10,-2.54
HPAP-006,Head of pancreas,ROI1,other_immune,20,3.34
HPAP-006,Head of pancreas,ROI1,other_immune,30,4.98
HPAP-006,Head of pancreas,ROI1,other_immune,40,6.48
HPAP-006,Head of pancreas,ROI1,other_immune,50,7.05
HPAP-006,Head of pancreas,ROI1,other_immune,60,8.02
HPAP-006,Head of pancreas,ROI1,other_immune,70,7.75
HPAP-006,Head of pancreas,ROI1,other_immune,80,6.99
HPAP-006,Head of pancreas,ROI1,other_immune,90,6.57
HPAP-006,Head of pancreas,ROI1,other_immune,100,5.91
HPAP-006,Head of pancreas,ROI1,other_immune,110,5.56
HPAP-006,Head of pancreas,ROI1,other_immune,120,4.5
HPAP-006,Head of pancreas,ROI1,other_immune,130,3.63
HPAP-006,Head of pancreas,ROI1,other_immune,140,2.33
HPAP-006,Head of pancreas,ROI1,other_immune,150,0.6
HPAP-006,Head of pancreas,ROI1,other_immune,160,-0.43
HPAP-006,Head of pancreas,ROI1,other_immune,170,-2.45
HPAP-006,Head of pancreas,ROI1,other_immune,180,-3.9
HPAP-006,Head of pancreas,ROI1,other_immune,190,-5.54
HPAP-006,Head of pancreas,ROI1,other_immune,200,-7.64
HPAP-006,Head of pancreas,ROI1,fibroblast,10,3.94
HPAP-006,Head of pancreas,ROI1,fibroblast,20,20.85
HPAP-006,Head of pancreas,ROI1,fibroblast,30,31.26
HPAP-006,Head of pancreas,ROI1,fibroblast,40,40.51
HPAP-006,Head of pancreas,ROI1,fibroblast,50,49.32
HPAP-006,Head of pancreas,ROI1,fibroblast,60,57.0
HPAP-006,Head of pancreas,ROI1,fibroblast,70,62.97
HPAP-006,Head of pancreas,ROI1,fibroblast,80,68.88
HPAP-006,Head of pancreas,ROI1,fibroblast,90,73.63
HPAP-006,Head of pancreas,ROI1,fibroblast,100,77.63
HPAP-006,Head of pancreas,ROI1,fibroblast,110,80.31
HPAP-006,Head of pancreas,ROI1,fibroblast,120,82.84
HPAP-006,Head of pancreas,ROI1,fibroblast,130,84.62
HPAP-006,Head of pancreas,ROI1,fibroblast,140,86.1
HPAP-006,Head of pancreas,ROI1,fibroblast,150,87.72
HPAP-006,Head of pancreas,ROI1,fibroblast,160,87.92
HPAP-006,Head of pancreas,ROI1,fibroblast,170,87.73
HPAP-006,Head of pancreas,ROI1,fibroblast,180,86.73
HPAP-006,Head of pancreas,ROI1,fibroblast,190,85.46
HPAP-006,Head of pancreas,ROI1,fibroblast,200,83.47
HPAP-006,Head of pancreas,ROI1,endothelial,10,12.91
HPAP-006,Head of pancreas,ROI1,endothelial,20,50.54
HPAP-006,Head of pancreas,ROI1,endothelial,30,72.35
HPAP-006,Head of pancreas,ROI1,endothelial,40,89.67
HPAP-006,Head of pancreas,ROI1,endothelial,50,106.25
HPAP-006,Head of pancreas,ROI1,endothelial,60,120.85
HPAP-006,Head of pancreas,ROI1,endothelial,70,131.86
HPAP-006,Head of pancreas,ROI1,endothelial,80,139.69
HPAP-006,Head of pancreas,ROI1,endothelial,90,147.19
HPAP-006,Head of pancreas,ROI1,endothelial,100,154.19
HPAP-006,Head of pancreas,ROI1,endothelial,110,159.27
HPAP-006,Head of pancreas,ROI1,endothelial,120,162.03
HPAP-006,Head of pancreas,ROI1,endothelial,130,163.38
HPAP-006,Head of pancreas,ROI1,endothelial,140,163.23
HPAP-006,Head of pancreas,ROI1,endothelial,150,161.49
HPAP-006,Head of pancreas,ROI1,endothelial,160,157.9
HPAP-006,Head of pancreas,ROI1,endothelial,170,154.33
HPAP-006,Head of pancreas,ROI1,endothelial,180,149.47
HPAP-006,Head of pancreas,ROI1,endothelial,190,143.49
HPAP-006,Head of pancreas,ROI1,endothelial,200,135.69
HPAP-006,Head of pancreas,ROI2,cd4_t,10,-10.0
HPAP-006,Head of pancreas,ROI2,cd4_t,20,-20.0
HPAP-006,Head of pancreas,ROI2,cd4_t,30,-30.0
HPAP-006,Head of pancreas,ROI2,cd4_t,40,43.83
HPAP-006,Head of pancreas,ROI2,cd4_t,50,33.83
HPAP-006,Head of pancreas,ROI2,cd4_t,60,23.83
HPAP-006,Head of pancreas,ROI2,cd4_t,70,13.83
HPAP-006,Head of pancreas,ROI2,cd4_t,80,3.83
HPAP-006,Head of pancreas,ROI2,cd4_t,90,-6.17
HPAP-006,Head of pancreas,ROI2,cd4_t,100,-16.17
HPAP-006,Head of pancreas,ROI2,cd4_t,110,8.55
HPAP-006,Head of pancreas,ROI2,cd4_t,120,25.19
HPAP-006,Head of pancreas,ROI2,cd4_t,130,37.65
HPAP-006,Head of pancreas,ROI2,cd4_t,140,27.65
HPAP-006,Head of pancreas,ROI2,cd4_t,150,37.44
HPAP-006,Head of pancreas,ROI2,cd4_t,160,27.44
HPAP-006,Head of pancreas,ROI2,cd4_t,170,17.44
HPAP-006,Head of pancreas,ROI2,cd4_t,180,7.44
HPAP-006,Head of pancreas,ROI2,cd4_t,190,15.33
HPAP-006,Head of pancreas,ROI2,cd4_t,200,5.33
HPAP-006,Head of pancreas,ROI2,cd8_t,10,-10.0
HPAP-006,Head of pancreas,ROI2,cd8_t,20,16.88
HPAP-006,Head of pancreas,ROI2,cd8_t,30,6.88
HPAP-006,Head of pancreas,ROI2,cd8_t,40,18.31
HPAP-006,Head of pancreas,ROI2,cd8_t,50,18.99
HPAP-006,Head of pancreas,ROI2,cd8_t,60,13.76
HPAP-006,Head of pancreas,ROI2,cd8_t,70,8.23
HPAP-006,Head of pancreas,ROI2,cd8_t,80,2.46
HPAP-006,Head of pancreas,ROI2,cd8_t,90,-3.51
HPAP-006,Head of pancreas,ROI2,cd8_t,100,1.0
HPAP-006,Head of pancreas,ROI2,cd8_t,110,3.67
HPAP-006,Head of pancreas,ROI2,cd8_t,120,2.31
HPAP-006,Head of pancreas,ROI2,cd8_t,130,-4.94
HPAP-006,Head of pancreas,ROI2,cd8_t,140,-12.25
HPAP-006,Head of pancreas,ROI2,cd8_t,150,-7.17
HPAP-006,Head of pancreas,ROI2,cd8_t,160,-10.2
HPAP-006,Head of pancreas,ROI2,cd8_t,170,-13.54
HPAP-006,Head of pancreas,ROI2,cd8_t,180,-21.38
HPAP-006,Head of pancreas,ROI2,cd8_t,190,-17.02
HPAP-006,Head of pancreas,ROI2,cd8_t,200,-21.23
HPAP-006,Head of pancreas,ROI2,b_cell,10,4.38
HPAP-006,Head of pancreas,ROI2,b_cell,20,34.06
HPAP-006,Head of pancreas,ROI2,b_cell,30,47.54
HPAP-006,Head of pancreas,ROI2,b_cell,40,61.12
HPAP-006,Head of pancreas,ROI2,b_cell,50,72.63
HPAP-006,Head of pancreas,ROI2,b_cell,60,81.83
HPAP-006,Head of pancreas,ROI2,b_cell,70,90.08
HPAP-006,Head of pancreas,ROI2,b_cell,80,96.35
HPAP-006,Head of pancreas,ROI2,b_cell,90,101.08
HPAP-006,Head of pancreas,ROI2,b_cell,100,104.75
HPAP-006,Head of pancreas,ROI2,b_cell,110,107.14
HPAP-006,Head of pancreas,ROI2,b_cell,120,107.17
HPAP-006,Head of pancreas,ROI2,b_cell,130,105.82
HPAP-006,Head of pancreas,ROI2,b_cell,140,103.62
HPAP-006,Head of pancreas,ROI2,b_cell,150,100.96
HPAP-006,Head of pancreas,ROI2,b_cell,160,97.83
HPAP-006,Head of pancreas,ROI2,b_cell,170,94.13
HPAP-006,Head of pancreas,ROI2,b_cell,180,90.08
HPAP-006,Head of pancreas,ROI2,b_cell,190,85.4
HPAP-006,Head of pancreas,ROI2,b_cell,200,80.78
HPAP-006,Head of pancreas,ROI2,macrophage,10,3.57
HPAP-006,Head of pancreas,ROI2,macrophage,20,13.24
HPAP-006,Head of pancreas,ROI2,macrophage,30,18.3
HPAP-006,Head of pancreas,ROI2,macrophage,40,18.11
HPAP-006,Head of pancreas,ROI2,macrophage,50,16.94
HPAP-006,Head of pancreas,ROI2,macrophage,60,19.52
HPAP-006,Head of pancreas,ROI2,macrophage,70,16.89
HPAP-006,Head of pancreas,ROI2,macrophage,80,16.91
HPAP-006,Head of pancreas,ROI2,macrophage,90,19.41
HPAP-006,Head of pancreas,ROI2,macrophage,100,20.87
HPAP-006,Head of pancreas,ROI2,macrophage,110,18.5
HPAP-006,Head of pancreas,ROI2,macrophage,120,16.38
HPAP-006,Head of pancreas,ROI2,macrophage,130,15.53
HPAP-006,Head of pancreas,ROI2,macrophage,140,12.93
HPAP-006,Head of pancreas,ROI2,macrophage,150,9.23
HPAP-006,Head of pancreas,ROI2,macrophage,160,7.49
HPAP-006,Head of pancreas,ROI2,macrophage,170,7.29
HPAP-006,Head of pancreas,ROI2,macrophage,180,5.91
HPAP-006,Head of pancreas,ROI2,macrophage,190,3.99
HPAP-006,Head of pancreas,ROI2,macrophage,200,1.44
HPAP-006,Head of pancreas,ROI2,other_immune,10,-0.99
HPAP-006,Head of pancreas,ROI2,other_immune,20,5.47
HPAP-006,Head of pancreas,ROI2,other_immune,30,6.34
HPAP-006,Head of pancreas,ROI2,other_immune,40,7.95
HPAP-006,Head of pancreas,ROI2,other_immune,50,8.58
HPAP-006,Head of pancreas,ROI2,other_immune,60,8.4
HPAP-006,Head of pancreas,ROI2,other_immune,70,8.09
HPAP-006,Head of pancreas,ROI2,other_immune,80,7.93
HPAP-006,Head of pancreas,ROI2,other_immune,90,7.03
HPAP-006,Head of pancreas,ROI2,other_immune,100,6.11
HPAP-006,Head of pancreas,ROI2,other_immune,110,4.94
HPAP-006,Head of pancreas,ROI2,other_immune,120,4.81
HPAP-006,Head of pancreas,ROI2,other_immune,130,3.79
HPAP-006,Head of pancreas,ROI2,other_immune,140,2.25
HPAP-006,Head of pancreas,ROI2,other_immune,150,0.77
HPAP-006,Head of pancreas,ROI2,other_immune,160,-0.79
HPAP-006,Head of pancreas,ROI2,other_immune,170,-2.21
HPAP-006,Head of pancreas,ROI2,other_immune,180,-3.75
HPAP-006,Head of pancreas,ROI2,other_immune,190,-5.74
HPAP-006,Head of pancreas,ROI2,other_immune,200,-7.27
HPAP-006,Head of pancreas,ROI3,cd4_t,10,-10.0
HPAP-006,Head of pancreas,ROI3,cd4_t,20,-20.0
HPAP-006,Head of pancreas,ROI3,cd4_t,30,10.68
HPAP-006,Head of pancreas,ROI3,cd4_t,40,41.36
HPAP-006,Head of pancreas,ROI3,cd4_t,50,40.96
HPAP-006,Head of pancreas,ROI3,cd4_t,60,30.96
HPAP-006,Head of pancreas,ROI3,cd4_t,70,29.64
HPAP-006,Head of pancreas,ROI3,cd4_t,80,27.63
HPAP-006,Head of pancreas,ROI3,cd4_t,90,38.64
HPAP-006,Head of pancreas,ROI3,cd4_t,100,34.92
HPAP-006,Head of pancreas,ROI3,cd4_t,110,36.67
HPAP-006,Head of pancreas,ROI3,cd4_t,120,26.67
HPAP-006,Head of pancreas,ROI3,cd4_t,130,27.55
HPAP-006,Head of pancreas,ROI3,cd4_t,140,17.55
HPAP-006,Head of pancreas,ROI3,cd4_t,150,12.72
HPAP-006,Head of pancreas,ROI3,cd4_t,160,12.59
HPAP-006,Head of pancreas,ROI3,cd4_t,170,7.32
HPAP-006,Head of pancreas,ROI3,cd4_t,180,-2.68
HPAP-006,Head of pancreas,ROI3,cd4_t,190,-12.68
