agent_type,agent_id,x,y,z,cell_state,additional_info
CANCER,359,26,31,29,PROGENITOR,divideCD=0;divideFlag=1
CANCER,360,26,28,25,PROGENITOR,divideCD=0;divideFlag=1
CANCER,361,25,29,29,PROGENITOR,divideCD=0;divideFlag=1
CANCER,362,26,31,32,PROGENITOR,divideCD=0;divideFlag=1
CANCER,363,28,32,21,PROGENITOR,divideCD=0;divideFlag=1
CANCER,364,27,32,24,PROGENITOR,divideCD=0;divideFlag=1
CANCER,365,30,36,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,366,25,29,27,PROGENITOR,divideCD=0;divideFlag=1
CANCER,367,23,40,24,PROGENITOR,divideCD=0;divideFlag=1
CANCER,368,30,18,23,PROGENITOR,divideCD=0;divideFlag=1
CANCER,369,26,20,25,PROGENITOR,divideCD=0;divideFlag=1
CANCER,370,28,13,25,PROGENITOR,divideCD=0;divideFlag=1
CANCER,371,31,20,28,PROGENITOR,divideCD=0;divideFlag=1
CANCER,372,25,20,31,PROGENITOR,divideCD=0;divideFlag=1
CANCER,373,28,22,23,PROGENITOR,divideCD=0;divideFlag=1
CANCER,374,29,22,23,PROGENITOR,divideCD=0;divideFlag=1
CANCER,375,27,21,25,PROGENITOR,divideCD=0;divideFlag=1
CANCER,376,30,17,27,PROGENITOR,divideCD=0;divideFlag=1
CANCER,377,29,20,28,PROGENITOR,divideCD=0;divideFlag=1
CANCER,378,30,22,25,PROGENITOR,divideCD=0;divideFlag=1
CANCER,379,25,20,30,PROGENITOR,divideCD=0;divideFlag=1
CANCER,380,29,19,16,PROGENITOR,divideCD=0;divideFlag=1
CANCER,381,29,21,22,PROGENITOR,divideCD=0;divideFlag=1
CANCER,382,29,22,21,PROGENITOR,divideCD=0;divideFlag=1
CANCER,383,28,24,24,PROGENITOR,divideCD=0;divideFlag=1
CANCER,384,28,22,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,385,27,20,26,PROGENITOR,divideCD=0;divideFlag=1
CANCER,386,28,24,29,PROGENITOR,divideCD=0;divideFlag=1
CANCER,387,27,24,30,PROGENITOR,divideCD=0;divideFlag=1
